c','gamma','dist_plus_actual','dist_minus_act','pred_plus_train','pred_minus_train','pred_plus_test','pred_minus_test','pred_tain_accuracy_tot','pred_train_acc_plus','pred_train_acc_minus','pre_test_acc_tot','pred_test_acc_plus','pred_test_acc_minus','ret_pt_tot_train','ret_pt_tot_plus','ret_pt_train_minus','ret_pt_cor_train','ret_pt_inc_train','rt_pt_tot_test','rt_pt_plus_test','rt_pt_minus_test','rt_pt_cor_test','ret_pt_inc_test'
8,1.3333333333,59.4,40.6,94.5,5.5,74.1293532338,25.8706467662,62.9,61.7989417989,81.8181818182,48.7562189055,53.0201342282,36.5384615385,0.2713108988,0.2268616715,1.0358376087,1.0864280248,-1.1069382202,-0.112323889,0.0130775817,-0.4716473337,1.2555648914,-1.4138103014
8,1,59.4,40.6,97,3,79.6019900498,20.3980099502,61.6,60.824742268,86.6666666667,51.2437810945,54.375,39.0243902439,0.2214561338,0.1953232043,1.0672919537,1.0688488925,-1.13437228,-0.0374932475,0.0591814946,-0.4147605339,1.2676295032,-1.4092038937
8,0.1,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0909090909,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0833333333,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0769230769,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0714285714,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0666666667,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0625,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0588235294,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0555555556,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0526315789,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.05,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0476190476,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0454545455,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0434782609,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0416666667,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.04,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0384615385,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.037037037,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0357142857,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0344827586,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0333333333,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0322580645,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.03125,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0303030303,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0294117647,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0285714286,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0277777778,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.027027027,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0263157895,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0256410256,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.025,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0243902439,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0238095238,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.023255814,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0227272727,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0222222222,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0217391304,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0212765957,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0208333333,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0204081633,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.02,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0196078431,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0192307692,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0188679245,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0185185185,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0181818182,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0178571429,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0175438596,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0172413793,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0169491525,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0166666667,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0163934426,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0161290323,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0158730159,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.015625,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0153846154,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0151515152,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0149253731,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0147058824,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0144927536,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0142857143,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.014084507,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0138888889,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0136986301,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0135135135,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0133333333,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0131578947,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.012987013,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0128205128,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0126582278,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0125,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.012345679,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.012195122,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0120481928,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0119047619,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0117647059,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.011627907,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0114942529,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0113636364,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0112359551,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0111111111,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.010989011,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0108695652,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0107526882,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0106382979,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0105263158,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0104166667,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0103092784,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0102040816,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0101010101,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.01,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0099009901,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0098039216,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0097087379,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0096153846,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0095238095,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0094339623,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0093457944,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0092592593,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0091743119,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0090909091,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.009009009,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0089285714,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0088495575,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0087719298,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0086956522,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0086206897,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0085470085,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0084745763,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0084033613,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0083333333,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0082644628,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0081967213,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0081300813,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0080645161,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.008,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0079365079,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
8,0.0078740157,59.4,40.6,100,0,100,0,59.4,59.4,nan,55.7213930348,55.7213930348,nan,0.1574825902,0.1574825902,0,1.0545322545,-1.151725028,0.1317125424,0.1317125424,0,1.3175983993,-1.3606381988
