c','gamma','dist_plus_actual','dist_minus_act','pred_plus_train','pred_minus_train','pred_plus_test','pred_minus_test','pred_tain_accuracy_tot','pred_train_acc_plus','pred_train_acc_minus','pre_test_acc_tot','pred_test_acc_plus','pred_test_acc_minus','ret_pt_tot_train','ret_pt_tot_plus','ret_pt_train_minus','ret_pt_cor_train','ret_pt_inc_train','rt_pt_tot_test','rt_pt_plus_test','rt_pt_minus_test','rt_pt_cor_test','ret_pt_inc_test'
1,0.0625,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0588235294,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0555555556,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0526315789,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.05,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0476190476,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0454545455,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0434782609,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0416666667,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.04,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0384615385,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.037037037,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0357142857,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0344827586,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0333333333,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0322580645,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.03125,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0303030303,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0294117647,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0285714286,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0277777778,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.027027027,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0263157895,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0256410256,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.025,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0243902439,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0238095238,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.023255814,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0227272727,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0222222222,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0217391304,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0212765957,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0208333333,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0204081633,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.02,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0196078431,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0192307692,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0188679245,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0185185185,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0181818182,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0178571429,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0175438596,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0172413793,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0169491525,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0166666667,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0163934426,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0161290323,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0158730159,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.015625,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0153846154,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0151515152,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0149253731,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0147058824,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0144927536,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0142857143,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.014084507,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0138888889,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0136986301,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0135135135,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0133333333,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0131578947,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.012987013,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0128205128,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0126582278,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0125,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.012345679,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.012195122,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0120481928,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0119047619,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0117647059,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.011627907,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0114942529,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0113636364,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0112359551,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0111111111,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.010989011,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0108695652,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0107526882,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0106382979,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0105263158,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0104166667,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0103092784,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0102040816,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0101010101,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.01,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0099009901,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0098039216,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0097087379,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
1,0.0096153846,56.8568568569,43.1431431431,100,0,100,0,56.8568568569,56.8568568569,nan,61.6915422886,61.6915422886,nan,0.1091289216,0.1091289216,0,0.9418006262,-0.9831517441,0.1256376053,0.1256376053,0,1.128176835,-1.4888411542
